features,model,mean_f1,std_f1
concat_pca37,"MLP (512, 512) lr=0.01 do=0.5 act=GELU",0.9817685228676774,0.012232415348056913
concat_pca37,"MLP (256, 256) lr=0.01 do=0.5 act=GELU",0.9817685228676774,0.012232415348056913
concat_pca113,"MLP (128, 128) lr=0.01 do=0.5 act=GELU",0.9817560055670391,0.01824399443296082
concat_pca37,SVM C=100  kernel=linear,0.9817560055670391,0.01824399443296082
concat_pca166,"MLP (128, 512) lr=0.01 do=0.5 act=GELU",0.9817560055670391,0.01824399443296082
concat_pca166,"MLP (128, 512) lr=0.0001 do=0.5 act=ReLU",0.9789605770556873,0.002956702451953619
concat_pca166,"MLP (128,) lr=0.0001 do=0.0 act=ReLU",0.9789436542473391,0.003087089460051262
concat_pca113,"MLP (128, 128) lr=0.01 do=0.0 act=GELU",0.9789410161158695,0.009066713711446739
concat_pca113,"MLP (256, 512) lr=0.01 do=0.5 act=GELU",0.9789331926140703,0.009074537213246081
concat_pca166,"MLP (256,) lr=0.01 do=0.5 act=ReLU",0.9789331926140702,0.009074537213246026
concat_pca113,"MLP (512,) lr=0.01 do=0.5 act=GELU",0.9789255721173075,0.015075366098426857
concat_pca113,"MLP (128, 128) lr=0.01 do=0.0 act=ReLU",0.9789177486155082,0.015083189600226143
concat_pca113,SVM C=10  gamma=scale  kernel=rbf,0.9789080369485823,0.009049381547758195
concat_pca166,SVM C=100  gamma=scale  kernel=rbf,0.9789080369485823,0.009049381547758195
concat_pca166,SVM C=10  gamma=scale  kernel=rbf,0.9789080369485823,0.009049381547758195
concat_pca37,"MLP (128, 512) lr=0.0001 do=0.5 act=ReLU",0.9789080369485823,0.009049381547758195
concat_pca113,SVM C=100  gamma=scale  kernel=rbf,0.9789080369485823,0.009049381547758195
concat_pca37,SVM C=1  gamma=scale  kernel=rbf,0.9789080369485823,0.009049381547758195
concat_raw,"MLP (512, 1024) lr=0.01 do=0.0 act=ReLU",0.9789047010292773,0.009114066630209028
concat_pca37,"MLP (256, 512) lr=0.01 do=0.0 act=GELU",0.9789047010292773,0.009114066630209028
backbone_convnextv2,"MLP (512, 1024) lr=0.01 do=0.5 act=ReLU",0.9789000156470036,0.02109998435299648
concat_pca37,kNN k=20 euclidean,0.9788995266781411,0.02110047332185888
backbone_convnextv2,"MLP (512, 512) lr=0.01 do=0.5 act=GELU",0.9788962858504675,0.009105651451399355
concat_pca166,"MLP (512, 256) lr=0.01 do=0.5 act=ReLU",0.978889257030715,0.01512271901718909
concat_raw,"MLP (1024,) lr=0.01 do=0.5 act=GELU",0.9788866648125539,0.015120126799027966
backbone_convnextv2,"MLP (1024, 512) lr=0.0001 do=0.0 act=GELU",0.9788837381146301,0.015117200101104178
backbone_convnextv2,"MLP (1024, 512) lr=0.0001 do=0.5 act=GELU",0.9788837381146301,0.015117200101104178
backbone_convnextv2,"MLP (1024, 2048) lr=0.0001 do=0.5 act=GELU",0.9788837381146301,0.015117200101104178
concat_raw,SVM C=1  gamma=scale  kernel=rbf,0.9788837381146301,0.015117200101104178
backbone_convnextv2,SVM C=1  gamma=scale  kernel=rbf,0.9788837381146301,0.015117200101104178
concat_pca37,"MLP (128, 128) lr=0.01 do=0.0 act=GELU",0.9788837381146301,0.015117200101104178
concat_pca37,"MLP (128, 128) lr=0.01 do=0.0 act=ReLU",0.9788837381146301,0.015117200101104178
concat_pca37,"MLP (512, 128) lr=0.0001 do=0.5 act=GELU",0.9788837381146301,0.015117200101104178
concat_pca166,kNN k=10 cosine,0.9788837381146301,0.015117200101104178
backbone_convnextv2,"MLP (1024, 512) lr=0.0001 do=0.5 act=ReLU",0.9788837381146301,0.015117200101104178
concat_pca166,"MLP (256,) lr=0.01 do=0.5 act=GELU",0.9788837381146301,0.015117200101104178
concat_pca166,"MLP (256, 256) lr=0.0001 do=0.0 act=ReLU",0.9788782246335465,0.009145727462261943
concat_pca166,"MLP (256, 128) lr=0.0001 do=0.0 act=ReLU",0.9788782246335465,0.009145727462261943
concat_pca166,"MLP (256, 128) lr=0.0001 do=0.0 act=GELU",0.9788782246335465,0.009145727462261943
concat_pca166,"MLP (512, 128) lr=0.0001 do=0.5 act=GELU",0.9788782246335465,0.009145727462261943
concat_pca37,"MLP (512, 512) lr=0.01 do=0.5 act=ReLU",0.9788740264477044,0.009083392048636174
concat_pca166,"MLP (256, 128) lr=0.01 do=0.5 act=GELU",0.9788588884914722,0.002976136705105714
concat_pca37,"MLP (128, 128) lr=0.0001 do=0.0 act=ReLU",0.9788457949919328,0.0029892302046450325
concat_pca113,"MLP (512, 128) lr=0.0001 do=0.5 act=ReLU",0.9788449578338125,0.009112460662528021
concat_pca113,"MLP (128,) lr=0.01 do=0.0 act=GELU",0.9788449578338125,0.009112460662528021
concat_pca113,"MLP (128, 512) lr=0.0001 do=0.0 act=GELU",0.9788449578338125,0.009112460662528021
concat_pca113,"MLP (128, 512) lr=0.0001 do=0.5 act=GELU",0.9788449578338125,0.009112460662528021
concat_pca37,"MLP (512, 128) lr=0.0001 do=0.0 act=ReLU",0.9788449578338125,0.009112460662528021
concat_pca113,kNN k=15 cosine,0.9788449578338125,0.009112460662528021
concat_pca113,"MLP (128, 512) lr=0.0001 do=0.5 act=ReLU",0.9788449578338125,0.009112460662528021
concat_pca113,"MLP (512, 128) lr=0.0001 do=0.0 act=ReLU",0.9788449578338125,0.009112460662528021
concat_pca166,"MLP (256, 512) lr=0.0001 do=0.5 act=ReLU",0.9788449578338125,0.009112460662528021
concat_pca166,kNN k=15 cosine,0.9788449578338125,0.009112460662528021
concat_pca166,"MLP (256, 512) lr=0.0001 do=0.0 act=GELU",0.9788449578338125,0.009112460662528021
concat_pca166,"MLP (512,) lr=0.01 do=0.5 act=ReLU",0.9788449578338125,0.009112460662528021
concat_pca37,"MLP (512, 128) lr=0.01 do=0.5 act=ReLU",0.9788074010896921,0.015193537126042156
meta_convnext+bio+color,"MLP (128, 128) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
concat_pca37,"MLP (512,) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,LogReg C=1,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=10  kernel=linear,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (128, 128) lr=0.01 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (128, 128) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256,) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 512) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 512) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 512) lr=0.01 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 512) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 512) lr=0.01 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 512) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 512) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,LogReg C=0.1,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 128) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 128) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 128) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=1  kernel=linear,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=0.1  kernel=linear,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=15 cosine,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=15 euclidean,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=20 cosine,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=20 euclidean,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=5 cosine,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=5 euclidean,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=10 cosine,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,kNN k=10 euclidean,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=100  kernel=linear,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,LogReg C=100,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,LogReg C=10,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 128) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 256) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 256) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 256) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 256) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 256) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 256) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 512) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (128, 256) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,"MLP (512,) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
concat_raw,"MLP (2048, 1024) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (512, 2048) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,"MLP (2048,) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
concat_raw,"MLP (2048,) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,"MLP (1024, 2048) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (512, 512) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=1  gamma=auto  kernel=rbf,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=1  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (2048,) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,"MLP (512,) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (128,) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256,) lr=0.01 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.01 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256,) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,LogReg C=10,0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (2048, 2048) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,LogReg C=100,0.9787948837890539,0.021205116210946062
concat_raw,LogReg C=1,0.9787948837890539,0.021205116210946062
concat_raw,SVM C=100  gamma=auto  kernel=rbf,0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (512,) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (512,) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,SVM C=100  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
backbone_convnextv2,LogReg C=10,0.9787948837890539,0.021205116210946062
backbone_convnextv2,LogReg C=100,0.9787948837890539,0.021205116210946062
backbone_convnextv2,LogReg C=1,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (128, 512) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 256) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=0.1  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (128,) lr=0.01 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 256) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256,) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.01 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256,) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=10  gamma=auto  kernel=rbf,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=100  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=100  gamma=auto  kernel=rbf,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256,) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512,) lr=0.01 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,SVM C=10  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (128,) lr=0.01 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,SVM C=10  gamma=auto  kernel=rbf,0.9787948837890539,0.021205116210946062
backbone_convnextv2,SVM C=10  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (512,) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,SVM C=10  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (512, 512) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (512,) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (1024, 1024) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (1024, 2048) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
backbone_convnextv2,"MLP (1024, 1024) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
concat_raw,SVM C=100  gamma=scale  kernel=rbf,0.9787948837890539,0.021205116210946062
concat_raw,SVM C=10  gamma=auto  kernel=rbf,0.9787948837890539,0.021205116210946062
backbone_convnextv2,SVM C=100  gamma=auto  kernel=rbf,0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 256) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 128) lr=0.01 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 256) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 512) lr=0.0001 do=0.0 act=GELU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 512) lr=0.0001 do=0.5 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (256, 128) lr=0.0001 do=0.0 act=ReLU",0.9787948837890539,0.021205116210946062
meta_convnext+bio+color,"MLP (512, 512) lr=0.0001 do=0.5 act=GELU",0.9787948837890539,0.021205116210946062
concat_pca113,"MLP (128, 128) lr=0.01 do=0.5 act=ReLU",0.9787619935909913,0.015249982456912892
concat_pca37,"MLP (256, 128) lr=0.01 do=0.5 act=GELU",0.9787594013728301,0.015247390238751768
concat_pca166,"MLP (256, 512) lr=0.01 do=0.5 act=ReLU",0.9787594013728301,0.015247390238751768
concat_pca37,"MLP (512, 256) lr=0.01 do=0.5 act=ReLU",0.9787564746749063,0.01524446354082798
concat_pca166,SVM C=0.1  kernel=linear,0.9787564746749063,0.01524446354082798
concat_pca166,LogReg C=100,0.9787564746749063,0.01524446354082798
concat_pca37,"MLP (256, 512) lr=0.01 do=0.5 act=GELU",0.9787564746749063,0.01524446354082798
concat_pca113,LogReg C=100,0.9787564746749063,0.01524446354082798
concat_pca37,"MLP (256, 256) lr=0.01 do=0.5 act=ReLU",0.9787564746749063,0.01524446354082798
concat_pca37,"MLP (256, 512) lr=0.01 do=0.5 act=ReLU",0.9787564746749063,0.01524446354082798
concat_pca166,"MLP (128, 128) lr=0.01 do=0.5 act=GELU",0.9787564746749063,0.01524446354082798
concat_pca166,SVM C=0.01  kernel=linear,0.9787564746749063,0.01524446354082798
concat_pca113,"MLP (256, 256) lr=0.01 do=0.5 act=GELU",0.9787564746749063,0.01524446354082798
concat_pca166,SVM C=1  kernel=linear,0.9787564746749063,0.01524446354082798
concat_pca166,SVM C=100  kernel=linear,0.9787564746749063,0.01524446354082798
concat_pca166,"MLP (128, 256) lr=0.01 do=0.5 act=GELU",0.9787564746749063,0.01524446354082798
concat_pca113,"MLP (256, 256) lr=0.0001 do=0.5 act=ReLU",0.9787564746749063,0.01524446354082798
concat_pca113,kNN k=15 euclidean,0.9787564746749063,0.01524446354082798
concat_pca166,SVM C=10  kernel=linear,0.9787564746749063,0.01524446354082798
concat_pca166,"MLP (512, 512) lr=0.01 do=0.5 act=ReLU",0.9787564746749063,0.01524446354082798
concat_pca113,"MLP (128, 128) lr=0.0001 do=0.5 act=GELU",0.9787564746749063,0.01524446354082798
concat_pca37,"MLP (512, 512) lr=0.0001 do=0.5 act=ReLU",0.9787564746749063,0.01524446354082798
concat_pca37,"MLP (512,) lr=0.0001 do=0.0 act=GELU",0.9787564746749063,0.01524446354082798
concat_pca113,SVM C=0.1  kernel=linear,0.9787564746749063,0.01524446354082798
concat_pca166,kNN k=15 euclidean,0.9787564746749063,0.01524446354082798
backbone_convnextv2,"MLP (2048, 1024) lr=0.01 do=0.5 act=ReLU",0.9787467630079805,0.009210655488360031
backbone_convnextv2,"MLP (2048, 1024) lr=0.01 do=0.5 act=GELU",0.9786594086530676,0.021340591346932503
concat_raw,"MLP (512,) lr=0.01 do=0.5 act=ReLU",0.9786594086530676,0.021340591346932503
backbone_convnextv2,"MLP (2048, 1024) lr=0.0001 do=0.5 act=GELU",0.9786594086530676,0.021340591346932503
backbone_convnextv2,"MLP (1024, 1024) lr=0.0001 do=0.5 act=GELU",0.9786594086530676,0.021340591346932503
concat_pca166,"MLP (256, 512) lr=0.01 do=0.5 act=GELU",0.9785801582436398,0.021419841756360303
meta_convnext+bio+color,"MLP (256, 128) lr=0.0001 do=0.5 act=GELU",0.9785801582436398,0.021419841756360303
concat_pca37,"MLP (512,) lr=0.01 do=0.5 act=ReLU",0.9783321598080634,0.02166784019193657
concat_pca37,"MLP (256, 512) lr=0.01 do=0.0 act=ReLU",0.9759806357705616,0.012214097757035636
concat_pca166,"MLP (128,) lr=0.0001 do=0.5 act=ReLU",0.9759493077915284,9.274300424072512e-05
concat_raw,"MLP (2048, 512) lr=0.01 do=0.0 act=GELU",0.9759419440209969,5.91922346304119e-05
concat_pca166,kNN k=10 euclidean,0.9759370790573445,0.012086873038463897
concat_pca37,"MLP (128, 512) lr=0.0001 do=0.5 act=GELU",0.9759307350240136,0.006072079623189508
concat_pca113,"MLP (512,) lr=0.01 do=0.0 act=GELU",0.975907944351647,0.006117309952578809
concat_pca37,"MLP (512, 128) lr=0.01 do=0.5 act=GELU",0.9759004847548707,0.01810045346086364
concat_pca37,"MLP (512, 512) lr=0.0001 do=0.0 act=ReLU",0.9759004847548707,0.01810045346086364
concat_pca37,"MLP (256,) lr=0.0001 do=0.5 act=ReLU",0.9758952450546672,0.012128707041141218
concat_pca166,"MLP (512, 128) lr=0.01 do=0.5 act=ReLU",0.9758871339204213,0.012120595906895293
concat_pca166,"MLP (128, 512) lr=0.01 do=0.5 act=ReLU",0.9758842376576964,0.012117699644170477
concat_pca37,"MLP (256,) lr=0.0001 do=0.0 act=ReLU",0.9758842072224974,0.012117669208971393
concat_pca166,"MLP (256,) lr=0.0001 do=0.0 act=ReLU",0.9758816204393375,0.006149123268052947
concat_pca166,"MLP (256, 256) lr=0.01 do=0.5 act=GELU",0.9758761015232525,0.006143604351968035
concat_pca37,"MLP (128, 256) lr=0.01 do=0.0 act=GELU",0.9758622842972632,2.0467489103226377e-05
concat_pca37,"MLP (128, 256) lr=0.0001 do=0.0 act=ReLU",0.9758619782549333,0.012095440241407296
concat_pca166,"MLP (512, 512) lr=0.01 do=0.5 act=GELU",0.9758579019915798,0.006125404820295388
concat_pca113,"MLP (256, 512) lr=0.01 do=0.5 act=ReLU",0.9758468402987011,0.005988184897876836
concat_pca166,"MLP (256, 128) lr=0.01 do=0.5 act=ReLU",0.9758468402987011,0.005988184897876836
concat_raw,"MLP (1024, 1024) lr=0.01 do=0.5 act=ReLU",0.9758468402987011,0.005988184897876836
concat_pca37,kNN k=15 cosine,0.9758468402987011,0.005988184897876836
concat_raw,"MLP (1024, 512) lr=0.01 do=0.5 act=ReLU",0.975812829797823,0.006022195398754815
concat_pca166,"MLP (512, 256) lr=0.01 do=0.5 act=GELU",0.9757953528969211,0.018205585318813222
concat_raw,"MLP (512, 512) lr=0.01 do=0.5 act=ReLU",0.9757953528969211,0.018205585318813222
concat_pca113,"MLP (256, 512) lr=0.01 do=0.0 act=ReLU",0.9757852379422444,0.006047525103093476
concat_pca166,"MLP (256, 512) lr=0.0001 do=0.5 act=GELU",0.9757837611839312,0.006051264012646662
concat_pca113,"MLP (512, 512) lr=0.0001 do=0.5 act=GELU",0.9757837611839312,0.006051264012646662
concat_pca113,"MLP (128, 256) lr=0.0001 do=0.5 act=GELU",0.9757598704806975,0.012247859346619094
concat_raw,"MLP (512, 512) lr=0.01 do=0.0 act=GELU",0.9757529053426265,0.01825388626895552
concat_raw,"MLP (2048, 2048) lr=0.01 do=0.5 act=ReLU",0.9757480378083813,0.00015036098158360822
concat_pca37,kNN k=15 euclidean,0.9757480378083813,0.00015036098158360822
concat_pca113,"MLP (512,) lr=0.0001 do=0.0 act=ReLU",0.9757347148152095,0.012222703681131097
concat_pca37,"MLP (512,) lr=0.0001 do=0.5 act=GELU",0.9757347148152095,0.012222703681131097
concat_pca37,"MLP (128, 512) lr=0.01 do=0.5 act=GELU",0.9757347148152095,0.012222703681131097
concat_pca113,"MLP (256,) lr=0.0001 do=0.5 act=ReLU",0.9757347148152095,0.012222703681131097
concat_pca113,"MLP (512,) lr=0.0001 do=0.0 act=GELU",0.9757347148152095,0.012222703681131097
concat_pca37,"MLP (128, 512) lr=0.01 do=0.5 act=ReLU",0.9757347148152095,0.012222703681131097
concat_pca113,"MLP (512, 512) lr=0.0001 do=0.5 act=ReLU",0.9757347148152095,0.012222703681131097
concat_pca113,"MLP (512,) lr=0.0001 do=0.5 act=GELU",0.9757347148152095,0.012222703681131097
concat_pca113,"MLP (512,) lr=0.0001 do=0.5 act=ReLU",0.9757347148152095,0.012222703681131097
concat_pca37,"MLP (256, 256) lr=0.0001 do=0.0 act=GELU",0.9757347148152095,0.012222703681131097
concat_pca37,"MLP (256, 128) lr=0.0001 do=0.0 act=ReLU",0.9757271208070427,0.00012944398024505865
concat_pca37,"MLP (128, 128) lr=0.0001 do=0.0 act=GELU",0.9757271208070427,0.00012944398024505865
concat_pca37,"MLP (256, 512) lr=0.0001 do=0.5 act=GELU",0.9756771351918121,7.945836501449532e-05
backbone_convnextv2,"MLP (1024,) lr=0.01 do=0.5 act=GELU",0.9756653966770196,0.018346579370884575
backbone_convnextv2,SVM C=0.1  kernel=linear,0.9756473604602964,0.02435263953970357
concat_raw,SVM C=0.1  kernel=linear,0.9756473604602964,0.02435263953970357
concat_raw,SVM C=0.01  kernel=linear,0.9756473604602964,0.02435263953970357
backbone_convnextv2,SVM C=0.01  kernel=linear,0.9756473604602964,0.02435263953970357
backbone_convnextv2,"MLP (2048, 2048) lr=0.01 do=0.5 act=GELU",0.9756473604602964,0.02435263953970357
concat_raw,SVM C=1  kernel=linear,0.9756473604602964,0.02435263953970357
backbone_convnextv2,SVM C=100  kernel=linear,0.9756473604602964,0.02435263953970357
backbone_convnextv2,SVM C=10  kernel=linear,0.9756473604602964,0.02435263953970357
backbone_convnextv2,SVM C=1  kernel=linear,0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,LogReg C=0.01,0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 256) lr=0.0001 do=0.5 act=ReLU",0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 256) lr=0.0001 do=0.0 act=GELU",0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 128) lr=0.0001 do=0.5 act=ReLU",0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 512) lr=0.0001 do=0.5 act=GELU",0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 512) lr=0.0001 do=0.0 act=GELU",0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 512) lr=0.0001 do=0.5 act=ReLU",0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (256, 128) lr=0.0001 do=0.5 act=ReLU",0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 256) lr=0.0001 do=0.0 act=ReLU",0.9756473604602964,0.02435263953970357
concat_raw,SVM C=10  kernel=linear,0.9756473604602964,0.02435263953970357
concat_raw,SVM C=100  kernel=linear,0.9756473604602964,0.02435263953970357
meta_convnext+bio+color,"MLP (128, 256) lr=0.0001 do=0.5 act=GELU",0.9756473604602964,0.02435263953970357
concat_pca37,"MLP (512, 128) lr=0.01 do=0.0 act=GELU",0.975596071350069,0.012411658477247345
concat_raw,"MLP (512, 1024) lr=0.01 do=0.5 act=ReLU",0.9755861462675918,0.018425829780312375
concat_pca37,"MLP (512,) lr=0.0001 do=0.5 act=ReLU",0.9755806273515069,0.018420310864227463
concat_pca37,"MLP (256, 256) lr=0.0001 do=0.5 act=ReLU",0.97554377327369,0.006336887899139998
concat_raw,"MLP (512,) lr=0.01 do=0.5 act=GELU",0.9754349514216569,0.024565048578343074
