features,model,mean_f1,std_f1
meta_dino+bio+color,"MLP (256, 128, 128) lr=0.0001 do=0.0 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 128, 32) lr=0.001 do=0.0 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 32) lr=0.001 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 32) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 256, 128) lr=0.0001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256,) lr=0.0001 do=0.0 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256,) lr=0.0001 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256,) lr=0.0001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 64, 256) lr=0.0001 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256,) lr=0.0001 do=0.0 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 128, 128) lr=0.0001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 256, 32) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 32, 32) lr=0.001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 256, 64) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 256, 128) lr=0.0001 do=0.0 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 256, 256) lr=0.0001 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 32, 128) lr=0.001 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 32, 256) lr=0.0001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 256, 256) lr=0.0001 do=0.0 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 64, 64) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 256, 256) lr=0.0001 do=0.0 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 64, 256) lr=0.01 do=0.0 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 32, 128) lr=0.01 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (32, 256, 64) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 64) lr=0.0001 do=0.0 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 256) lr=0.0001 do=0.0 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 32, 128) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 128, 128) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 32, 128) lr=0.001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 32) lr=0.01 do=0.0 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 256, 256) lr=0.0001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (32, 256, 64) lr=0.01 do=0.0 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 256) lr=0.0001 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (64, 128, 256) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 64, 32) lr=0.01 do=0.0 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (256, 64, 128) lr=0.01 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 256, 256) lr=0.0001 do=0.0 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 128, 256) lr=0.0001 do=0.2 act=ReLU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128, 256, 256) lr=0.0001 do=0.2 act=GELU",0.966944464094291,0.002914191306533198
meta_dino+bio+color,"MLP (128,) lr=0.0001 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
meta_dino+bio+color,"MLP (256, 256, 32) lr=0.01 do=0.2 act=GELU",0.9669342513793671,0.0030840453604864537
