model,params,params_json,f1
MLP,"layers=(256, 256, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9853577653901114
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9853577653901114
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853577653901114
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 512, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 256, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 1024, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 1024, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 256, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(256, 256, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(1024, 256, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853572572493413
MLP,"layers=(256, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853486050129456
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9853481261127823
MLP,"layers=(256, 256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9853402047412844
MLP,"layers=(512, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.985337439333465
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840507695535919
MLP,"layers=(512, 512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840418234102399
MLP,"layers=(256, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(1024, 256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(1024, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(512,)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512,)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840341463919033
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840341463919033
MLP,"layers=(256, 1024, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(512, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(1024, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(512, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(512, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(512, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(512, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(512, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(1024, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(512, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(512, 256, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(1024, 512, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(256, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(1024, 512, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840331687713348
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840331687713348
