model,params,params_json,f1
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840430949377648
MLP,"layers=(512, 512, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(256,)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(256, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840417617458376
MLP,"layers=(256,)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256,)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840340847275011
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840260728304642
MLP,"layers=(256, 256, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840239831779012
MLP,"layers=(256,)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256,)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840238865891324
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840233784483623
MLP,"layers=(256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840233784483623
MLP,"layers=(256, 256, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840169488382088
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840169488382088
MLP,"layers=(512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(512, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(1024, 256, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(512, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(512, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(256, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(1024, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(256, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840167233953259
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840166641334327
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840166641334327
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840164033705633
MLP,"layers=(512, 256, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.984016249300181
MLP,"layers=(256, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(256, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(256, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(1024,)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(1024, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(1024, 1024, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(1024, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(1024, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(1024, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(512, 512, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840157038325352
MLP,"layers=(256, 1024, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.984015701430026
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840144940674742
MLP,"layers=(512, 256, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840137282782101
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840082966018131
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.98400823733992
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840073554293789
MLP,"layers=(1024, 1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840073007543195
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9840073007543195
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9840073007543195
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9840055998804261
LogReg,C=0.001,"{""C"": 0.001}",0.9839991726727816
MLP,"layers=(512, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9839986485179238
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9839984707322444
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9839979799396583
MLP,"layers=(512, 256, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.983997925264599
MLP,"layers=(512, 512, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.983997925264599
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.983997925264599
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.983997925264599
MLP,"layers=(1024,)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.983997925264599
MLP,"layers=(256, 512, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9839972829022011
MLP,"layers=(512, 512, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9839972829022011
MLP,"layers=(512, 512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9839972829022011
MLP,"layers=(1024, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9839972829022011
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9839972829022011
MLP,"layers=(256, 1024, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9839899394221443
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9839801470129088
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9839788996047261
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9839775903402768
MLP,"layers=(256, 512, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.983954067101365
MLP,"layers=(256, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9827149861913184
MLP,"layers=(1024, 256, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9827098208663246
MLP,"layers=(1024,)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.982698875137104
MLP,"layers=(256,)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.982698875137104
MLP,"layers=(256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.982698875137104
MLP,"layers=(1024,)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.982698875137104
MLP,"layers=(512, 256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.982698875137104
SVM,C=10  gamma=auto  kernel=sigmoid,"{""C"": 10, ""gamma"": ""auto"", ""kernel"": ""sigmoid""}",0.9826830961550361
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9826830700372299
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9826826219966672
MLP,"layers=(512, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.982674382254238
MLP,"layers=(512, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.982674382254238
MLP,"layers=(256, 1024, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9826739674209862
MLP,"layers=(512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(512, 256, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(1024, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(512, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(1024, 256, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9826738367865925
MLP,"layers=(1024, 1024, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9826733626914476
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.98267272032905
LogReg,C=1,"{""C"": 1}",0.9826648979488294
LogReg,C=0.01,"{""C"": 0.01}",0.9826634161486059
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9826567106053984
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9826556433854042
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9826543962934677
MLP,"layers=(1024, 256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9826524443503747
MLP,"layers=(256, 1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.982646759004516
MLP,"layers=(1024,)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024,)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9826441308177899
MLP,"layers=(256, 256, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9826402884095675
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9814105929531504
SVM,C=1  gamma=scale  kernel=rbf,"{""C"": 1, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.9813860194956036
MLP,"layers=(512, 512, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9813839843631389
MLP,"layers=(512, 256, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9813750152795802
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9813746088734184
MLP,"layers=(1024, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9813718578914927
LogReg,C=100,"{""C"": 100}",0.9813673587989415
LogReg,C=10,"{""C"": 10}",0.9813673587989415
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9813625261154872
MLP,"layers=(256, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.981359228378118
SVM,C=100  gamma=auto  kernel=rbf,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.98135841281055
SVM,C=10  gamma=auto  kernel=rbf,"{""C"": 10, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.98135841281055
MLP,"layers=(256,)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9813570080911613
MLP,"layers=(512, 256, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9813570080911613
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9813570080911613
MLP,"layers=(256, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9813554886529943
MLP,"layers=(1024,)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024,)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.981355194682814
MLP,"layers=(256, 256, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.981352592142508
MLP,"layers=(256, 256, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9813492742134413
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9813457925098602
LogReg,C=0.1,"{""C"": 0.1}",0.9813301420771656
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9813288537604624
MLP,"layers=(1024, 1024, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.981321715283653
MLP,"layers=(1024, 1024, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9812680447889424
MLP,"layers=(512, 256, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.980247409578464
MLP,"layers=(256, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9800725955054336
MLP,"layers=(1024, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9800685607911417
MLP,"layers=(512, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9800649348480097
SVM,C=1  gamma=scale  kernel=sigmoid,"{""C"": 1, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.980060814243808
kNN,k=5  metric=cosine,"{""k"": 5, ""metric"": ""cosine""}",0.9800601553104167
MLP,"layers=(256, 256, 512)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9800562128979027
MLP,"layers=(256, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9800540569256995
MLP,"layers=(256, 256, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9800518563693186
MLP,"layers=(1024, 1024, 512)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9800493572169909
MLP,"layers=(256, 256, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9800429149677606
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9800327245435071
MLP,"layers=(1024, 1024, 1024)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9800311582009068
