model,params,params_json,f1
MLP,"layers=(256, 256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 512, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 512, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 512, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(512, 1024, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(512, 1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 1024, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(1024, 512, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 512, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
LogReg,C=0.1,"{""C"": 0.1}",0.9893412719612785
MLP,"layers=(512, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9893412719612785
MLP,"layers=(256, 256, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9893412719612785
LogReg,C=100,"{""C"": 100}",0.9893412719612785
LogReg,C=10,"{""C"": 10}",0.9893412719612785
LogReg,C=1,"{""C"": 1}",0.9893412719612785
MLP,"layers=(256,)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9893410965148844
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9893329160975722
MLP,"layers=(512, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9893325581237046
MLP,"layers=(256, 256, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9893314270549836
SVM,C=0.1  gamma=scale  kernel=sigmoid,"{""C"": 0.1, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.9880510682655668
MLP,"layers=(512, 256, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880428625687627
MLP,"layers=(1024, 256, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880426301386032
MLP,"layers=(512, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880425139541021
SVM,C=100  gamma=scale  kernel=rbf,"{""C"": 100, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.9880348506717258
SVM,C=10  gamma=scale  kernel=rbf,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.9880348506717258
MLP,"layers=(512, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880342649156898
MLP,"layers=(1024, 512, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.988026139173437
SVM,C=1  gamma=scale  kernel=rbf,"{""C"": 1, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.9880261368341516
MLP,"layers=(1024, 1024, 1024)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880259021258644
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880256626757827
MLP,"layers=(512, 512, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(512, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880254872293889
MLP,"layers=(1024, 1024, 256)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(1024, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880253663030933
MLP,"layers=(256, 256, 512)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880253070412003
MLP,"layers=(256, 512, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880253070412003
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880253070412003
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880253070412003
MLP,"layers=(256, 512, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880253070412003
kNN,k=20  metric=euclidean,"{""k"": 20, ""metric"": ""euclidean""}",0.9880251908566992
MLP,"layers=(1024, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880251361816399
SVM,C=0.1  gamma=auto  kernel=sigmoid,"{""C"": 0.1, ""gamma"": ""auto"", ""kernel"": ""sigmoid""}",0.9880250199971388
MLP,"layers=(256, 512)  act=GELU  drop=0.0  lr=0.01","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880244911942896
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880244106807665
MLP,"layers=(1024, 1024, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880174822584707
LogReg,C=0.01,"{""C"": 0.01}",0.9880174822584707
MLP,"layers=(1024,)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(512, 1024, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(512, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(1024,)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(1024,)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(512, 1024, 512)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880172428083891
MLP,"layers=(1024,)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024,)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880172428083891
LogReg,C=0.001,"{""C"": 0.001}",0.9880171835464959
MLP,"layers=(1024, 1024, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880170673619949
MLP,"layers=(1024, 1024)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880168895763157
MLP,"layers=(512, 1024, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(512, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880168848345211
MLP,"layers=(256, 1024, 512)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880168326537078
MLP,"layers=(256,)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(256,)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880167686500202
kNN,k=20  metric=cosine,"{""k"": 20, ""metric"": ""cosine""}",0.9880167686500202
MLP,"layers=(1024, 512, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(1024, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880167686500202
MLP,"layers=(256, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880167093881271
MLP,"layers=(256, 1024)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880167093881271
MLP,"layers=(256, 1024)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880167093881271
MLP,"layers=(256, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880167093881271
MLP,"layers=(256,)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256,)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880167093881271
MLP,"layers=(256, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880167093881271
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880167093881271
MLP,"layers=(256, 1024)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(256, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880167093881271
MLP,"layers=(1024, 1024, 512)  act=ReLU  drop=0.2  lr=0.01","{""layers"": ""(1024, 1024, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880167093881271
MLP,"layers=(256, 1024)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880167093881271
MLP,"layers=(512, 512, 1024)  act=ReLU  drop=0.0  lr=0.01","{""layers"": ""(512, 512, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.01}",0.9880167093881271
MLP,"layers=(1024, 256, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(1024, 256, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880166072740486
MLP,"layers=(256, 1024, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(256, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880162375690436
MLP,"layers=(1024,)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(1024,)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880085953137879
MLP,"layers=(512, 1024, 256)  act=GELU  drop=0.2  lr=0.01","{""layers"": ""(512, 1024, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.01}",0.9880085337126094
MLP,"layers=(1024, 512, 256)  act=GELU  drop=0.4  lr=0.01","{""layers"": ""(1024, 512, 256)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880084744507164
MLP,"layers=(256, 1024)  act=ReLU  drop=0.4  lr=0.01","{""layers"": ""(256, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.01}",0.9880082966018129
MLP,"layers=(1024, 1024)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(1024, 1024)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(512, 1024, 1024)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(512, 1024, 1024)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256)  act=ReLU  drop=0.4  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256)  act=ReLU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""ReLU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256)  act=GELU  drop=0.0  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.0, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 256)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 256)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512)  act=GELU  drop=0.4  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.4, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512, 512)  act=ReLU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512, 512)"", ""act"": ""ReLU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
MLP,"layers=(256, 512)  act=GELU  drop=0.2  lr=0.0001","{""layers"": ""(256, 512)"", ""act"": ""GELU"", ""drop"": 0.2, ""lr"": 0.0001}",0.9880082350006346
